Date(YYYY-MM-DD hh:mm:ss),100m wind speed (m/s), rated power output at 100m (MW), SCORE-lite power output at 100m (MW),CorrectedScore
2006-03-11 00:00:00,9.560,13.305,12.974,12.974
2006-03-11 00:10:00,9.570,13.329,12.877,12.877
2006-03-11 00:20:00,9.330,12.381,12.231,12.231
2006-03-11 00:30:00,8.890,10.755, 9.960,9.960
2006-03-11 00:40:00,8.530, 9.441, 6.741,6.741
2006-03-11 00:50:00,8.370, 8.856, 8.277,8.277
2006-03-11 01:00:00,8.070, 7.989, 7.964,7.964
2006-03-11 01:10:00,7.480, 6.261, 5.167,5.167
2006-03-11 01:20:00,6.840, 4.743, 4.276,4.276
2006-03-11 01:30:00,6.260, 3.498, 1.506,1.506
2006-03-11 01:40:00,5.770, 2.739, 2.406,2.406
2006-03-11 01:50:00,5.380, 2.136, 1.386,1.386
2006-03-11 02:00:00,5.120, 1.785, 0.000,0.000
2006-03-11 02:10:00,4.930, 1.578, 1.956,1.956
2006-03-11 02:20:00,4.710, 1.335, 0.266,0.266
2006-03-11 02:30:00,4.410, 1.017, 1.016,1.016
2006-03-11 02:40:00,4.120, 0.723, 0.000,0.000
2006-03-11 02:50:00,3.810, 0.498, 1.273,1.273
2006-03-11 03:00:00,3.520, 0.285, 0.000,0.000
2006-03-11 03:10:00,3.300, 0.117, 0.514,0.514
2006-03-11 03:20:00,3.190, 0.042, 0.110,0.110
2006-03-11 03:30:00,3.300, 0.120, 0.000,0.000
2006-03-11 03:40:00,3.640, 0.369, 0.250,0.250
2006-03-11 03:50:00,4.070, 0.687, 0.092,0.092
2006-03-11 04:00:00,4.420, 1.026, 0.778,0.778
2006-03-11 04:10:00,4.840, 1.482, 1.672,1.672
2006-03-11 04:20:00,6.710, 4.521, 3.711,3.711
2006-03-11 04:30:00,6.180, 3.402, 2.653,2.653
2006-03-11 04:40:00,5.870, 2.928, 2.330,2.330
2006-03-11 04:50:00,5.860, 2.916, 3.272,3.272
2006-03-11 05:00:00,6.120, 3.315, 1.216,1.216
2006-03-11 05:10:00,6.310, 3.654, 2.567,2.567
2006-03-11 05:20:00,6.450, 3.954, 3.235,3.235
2006-03-11 05:30:00,6.680, 4.473, 3.883,3.883
2006-03-11 05:40:00,6.970, 5.097, 5.166,5.166
2006-03-11 05:50:00,7.110, 5.424, 5.807,5.807
2006-03-11 06:00:00,7.090, 5.370, 2.403,2.403
2006-03-11 06:10:00,7.000, 5.166, 2.829,2.829
2006-03-11 06:20:00,6.930, 5.028, 0.000,0.000
2006-03-11 06:30:00,6.690, 4.506, 3.346,3.346
2006-03-11 06:40:00,5.890, 2.976, 0.000,0.000
2006-03-11 06:50:00,5.210, 1.908, 1.561,1.561
2006-03-11 07:00:00,5.290, 2.040, 1.119,1.119
2006-03-11 07:10:00,5.330, 2.103, 2.587,2.587
2006-03-11 07:20:00,5.340, 2.112, 2.163,2.163
2006-03-11 07:30:00,5.210, 1.917, 1.605,1.605
2006-03-11 07:40:00,5.020, 1.704, 0.000,0.000
2006-03-11 07:50:00,5.100, 1.788, 1.546,1.546
2006-03-11 08:00:00,5.580, 2.493, 2.465,2.465
2006-03-11 08:10:00,6.360, 3.795, 3.677,3.677
2006-03-11 08:20:00,6.280, 3.618, 3.177,3.177
2006-03-11 08:30:00,6.510, 4.122, 2.257,2.257
2006-03-11 08:40:00,6.670, 4.485, 4.712,4.712
2006-03-11 08:50:00,7.460, 6.354, 5.006,5.006
2006-03-11 09:00:00,8.680,10.224, 9.878,9.878
2006-03-11 09:10:00,9.620,13.851,15.314,15.314
2006-03-11 09:20:00,10.100,15.861,15.984,15.984
2006-03-11 09:30:00,10.300,16.713,15.936,15.936
2006-03-11 09:40:00,10.250,16.515,18.358,18.358
2006-03-11 09:50:00,10.230,16.416,13.654,13.654
2006-03-11 10:00:00,10.100,15.897,16.969,16.969
2006-03-11 10:10:00,9.940,15.213,17.391,17.391
2006-03-11 10:20:00,9.820,14.739,14.676,14.676
2006-03-11 10:30:00,9.740,14.406,14.365,14.365
2006-03-11 10:40:00,9.880,14.973,13.295,13.295
2006-03-11 10:50:00,10.000,15.510,18.574,18.574
2006-03-11 11:00:00,9.970,15.372,17.329,17.329
2006-03-11 11:10:00,9.780,14.562,14.600,14.600
2006-03-11 11:20:00,9.550,13.629,13.326,13.326
2006-03-11 11:30:00,9.360,12.807,10.894,10.894
2006-03-11 11:40:00,9.170,12.120,14.571,14.571
2006-03-11 11:50:00,8.930,11.193, 6.129,6.129
2006-03-11 12:00:00,8.650,10.173, 8.481,8.481
2006-03-11 12:10:00,8.390, 9.192, 8.178,8.178
2006-03-11 12:20:00,8.120, 8.343, 5.276,5.276
2006-03-11 12:30:00,7.900, 7.677, 5.698,5.698
2006-03-11 12:40:00,7.720, 7.170, 7.567,7.567
2006-03-11 12:50:00,7.540, 6.642, 6.206,6.206
2006-03-11 13:00:00,7.300, 5.940, 5.317,5.317
2006-03-11 13:10:00,7.050, 5.346, 4.398,4.398
2006-03-11 13:20:00,6.710, 4.596, 4.215,4.215
2006-03-11 13:30:00,6.290, 3.681, 2.475,2.475
2006-03-11 13:40:00,5.940, 3.087, 2.429,2.429
2006-03-11 13:50:00,5.640, 2.613, 1.770,1.770
2006-03-11 14:00:00,5.420, 2.268, 2.522,2.522
2006-03-11 14:10:00,5.240, 2.001, 2.021,2.021
2006-03-11 14:20:00,5.010, 1.710, 1.075,1.075
2006-03-11 14:30:00,4.490, 1.143, 0.982,0.982
2006-03-11 14:40:00,4.240, 0.870, 0.106,0.106
2006-03-11 14:50:00,4.310, 0.951, 0.108,0.108
2006-03-11 15:00:00,4.440, 1.092, 0.234,0.234
2006-03-11 15:10:00,4.670, 1.332, 1.321,1.321
2006-03-11 15:20:00,4.820, 1.506, 1.247,1.247
2006-03-11 15:30:00,4.950, 1.638, 0.000,0.000
2006-03-11 15:40:00,5.030, 1.728, 0.000,0.000
2006-03-11 15:50:00,5.140, 1.848, 0.985,0.985
2006-03-11 16:00:00,5.290, 2.061, 1.660,1.660
2006-03-11 16:10:00,5.440, 2.292, 1.517,1.517
2006-03-11 16:20:00,5.580, 2.502, 2.494,2.494
2006-03-11 16:30:00,5.720, 2.718, 3.327,3.327
2006-03-11 16:40:00,5.770, 2.802, 2.951,2.951
2006-03-11 16:50:00,5.800, 2.850, 2.776,2.776
2006-03-11 17:00:00,5.780, 2.820, 2.933,2.933
2006-03-11 17:10:00,5.840, 2.901, 3.003,3.003
2006-03-11 17:20:00,6.040, 3.213, 3.061,3.061
2006-03-11 17:30:00,6.390, 3.864, 4.011,4.011
2006-03-11 17:40:00,6.760, 4.656, 4.159,4.159
2006-03-11 17:50:00,7.110, 5.424, 5.302,5.302
2006-03-11 18:00:00,7.160, 5.532, 4.627,4.627
2006-03-11 18:10:00,7.070, 5.340, 4.583,4.583
2006-03-11 18:20:00,6.930, 5.022, 0.000,0.000
2006-03-11 18:30:00,6.850, 4.848, 4.248,4.248
2006-03-11 18:40:00,6.910, 4.974, 3.438,3.438
2006-03-11 18:50:00,6.740, 4.611, 4.154,4.154
2006-03-11 19:00:00,6.480, 4.023, 2.585,2.585
2006-03-11 19:10:00,6.290, 3.609, 3.861,3.861
2006-03-11 19:20:00,6.250, 3.522, 3.611,3.611
2006-03-11 19:30:00,6.190, 3.420, 1.399,1.399
2006-03-11 19:40:00,6.110, 3.300, 3.535,3.535
2006-03-11 19:50:00,6.100, 3.282, 2.292,2.292
2006-03-11 20:00:00,6.150, 3.351, 1.437,1.437
2006-03-11 20:10:00,6.200, 3.423, 3.390,3.390
2006-03-11 20:20:00,6.190, 3.408, 4.044,4.044
2006-03-11 20:30:00,6.040, 3.183, 3.406,3.406
2006-03-11 20:40:00,5.920, 2.994, 2.900,2.900
2006-03-11 20:50:00,5.810, 2.814, 2.166,2.166
2006-03-11 21:00:00,5.650, 2.568, 1.770,1.770
2006-03-11 21:10:00,5.480, 2.301, 1.889,1.889
2006-03-11 21:20:00,5.230, 1.911, 1.318,1.318
2006-03-11 21:30:00,4.960, 1.611, 1.971,1.971
2006-03-11 21:40:00,4.710, 1.344, 0.000,0.000
2006-03-11 21:50:00,4.700, 1.329, 1.349,1.349
2006-03-11 22:00:00,4.700, 1.332, 0.709,0.709
2006-03-11 22:10:00,5.710, 2.652, 1.940,1.940
2006-03-11 22:20:00,6.410, 3.825, 3.769,3.769
2006-03-11 22:30:00,7.220, 5.571, 6.060,6.060
2006-03-11 22:40:00,8.010, 7.797, 8.950,8.950
2006-03-11 22:50:00,8.660, 9.879,13.013,13.013
2006-03-11 23:00:00,8.740,10.200, 7.502,7.502
2006-03-11 23:10:00,9.160,11.742, 9.645,9.645
2006-03-11 23:20:00,9.670,13.734,17.430,17.430
2006-03-11 23:30:00,10.050,15.324,13.033,13.033
2006-03-11 23:40:00,10.430,16.905,17.768,17.768
2006-03-11 23:50:00,10.970,19.179,22.593,22.593
2006-03-12 00:00:00,10.980,19.203,18.298,18.298
2006-03-12 00:10:00,10.840,18.627,21.502,21.502
2006-03-12 00:20:00,10.790,18.471,15.966,15.966
2006-03-12 00:30:00,10.550,17.493,16.906,16.906
2006-03-12 00:40:00,10.200,16.059,14.941,14.941
2006-03-12 00:50:00,10.000,15.225,19.072,19.072
2006-03-12 01:00:00,9.680,13.917,15.650,15.650
2006-03-12 01:10:00,9.780,14.346,15.753,15.753
2006-03-12 01:20:00,10.870,18.912,21.955,21.955
2006-03-12 01:30:00,11.490,21.507,23.603,23.603
2006-03-12 01:40:00,10.790,18.609,21.078,21.078
2006-03-12 01:50:00,10.510,17.454,16.766,16.766
2006-03-12 02:00:00,10.490,17.376,18.507,18.507
2006-03-12 02:10:00,9.660,13.905,14.671,14.671
2006-03-12 02:20:00,8.700,10.194, 9.032,9.032
2006-03-12 02:30:00,8.580, 9.768, 8.808,8.808
2006-03-12 02:40:00,8.790,10.545,11.803,11.803
2006-03-12 02:50:00,8.610, 9.882, 6.388,6.388
2006-03-12 03:00:00,8.570, 9.747,10.026,10.026
2006-03-12 03:10:00,8.500, 9.471, 7.910,7.910
2006-03-12 03:20:00,8.610, 9.876,10.657,10.657
2006-03-12 03:30:00,10.280,16.524,15.288,15.288
2006-03-12 03:40:00,12.200,24.279,22.905,22.905
2006-03-12 03:50:00,11.970,23.406,24.710,24.710
2006-03-12 04:00:00,10.890,19.074,17.869,17.869
2006-03-12 04:10:00,10.130,15.915,17.348,17.348
2006-03-12 04:20:00,10.020,15.441,17.640,17.640
2006-03-12 04:30:00,9.730,14.253,13.524,13.524
2006-03-12 04:40:00,9.500,13.308,12.424,12.424
2006-03-12 04:50:00,8.960,11.229, 6.328,6.328
2006-03-12 05:00:00,8.400, 9.150, 8.759,8.759
2006-03-12 05:10:00,7.550, 6.594, 9.038,9.038
2006-03-12 05:20:00,6.960, 5.106, 5.193,5.193
2006-03-12 05:30:00,6.950, 5.085, 4.389,4.389
2006-03-12 05:40:00,7.270, 5.802, 5.673,5.673
2006-03-12 05:50:00,7.500, 6.471, 7.070,7.070
2006-03-12 06:00:00,8.720,10.410, 8.152,8.152
2006-03-12 06:10:00,8.860,10.923,10.809,10.809
2006-03-12 06:20:00,8.820,10.779,11.795,11.795
2006-03-12 06:30:00,8.650,10.140,10.395,10.395
2006-03-12 06:40:00,8.540, 9.732, 8.353,8.353
2006-03-12 06:50:00,8.320, 8.931, 7.992,7.992
2006-03-12 07:00:00,8.460, 9.465, 9.239,9.239
2006-03-12 07:10:00,9.000,11.472, 8.698,8.698
2006-03-12 07:20:00,9.340,12.714,12.426,12.426
2006-03-12 07:30:00,9.120,11.901,10.494,10.494
2006-03-12 07:40:00,8.830,10.842,10.429,10.429
2006-03-12 07:50:00,8.600, 9.972,10.673,10.673
2006-03-12 08:00:00,8.540, 9.744, 8.940,8.940
2006-03-12 08:10:00,8.500, 9.606, 9.289,9.289
2006-03-12 08:20:00,8.570, 9.858, 7.427,7.427
2006-03-12 08:30:00,8.620,10.047,11.308,11.308
2006-03-12 08:40:00,8.740,10.524, 8.956,8.956
2006-03-12 08:50:00,8.950,11.298,10.510,10.510
2006-03-12 09:00:00,9.070,11.739,11.892,11.892
2006-03-12 09:10:00,9.200,12.261,13.471,13.471
2006-03-12 09:20:00,9.230,12.348,10.816,10.816
2006-03-12 09:30:00,9.240,12.396,12.550,12.550
2006-03-12 09:40:00,9.230,12.369,17.181,17.181
2006-03-12 09:50:00,9.430,13.152,14.113,14.113
2006-03-12 10:00:00,9.650,14.079,11.667,11.667
2006-03-12 10:10:00,9.800,14.712,11.675,11.675
2006-03-12 10:20:00,9.790,14.706,14.754,14.754
2006-03-12 10:30:00,9.830,14.874,14.738,14.738
2006-03-12 10:40:00,10.000,15.582,15.612,15.612
2006-03-12 10:50:00,9.990,15.558,13.973,13.973
2006-03-12 11:00:00,9.790,14.688,14.181,14.181
2006-03-12 11:10:00,9.650,14.127,16.122,16.122
2006-03-12 11:20:00,9.510,13.518,14.657,14.657
2006-03-12 11:30:00,9.510,13.521,13.260,13.260
2006-03-12 11:40:00,9.480,13.413,15.657,15.657
2006-03-12 11:50:00,9.360,12.915,10.672,10.672
2006-03-12 12:00:00,9.170,12.189,10.714,10.714
2006-03-12 12:10:00,9.140,12.072,14.832,14.832
2006-03-12 12:20:00,9.170,12.177,10.007,10.007
2006-03-12 12:30:00,9.200,12.285,11.899,11.899
2006-03-12 12:40:00,9.230,12.432,11.588,11.588
2006-03-12 12:50:00,9.260,12.531,10.015,10.015
2006-03-12 13:00:00,9.320,12.771,11.386,11.386
2006-03-12 13:10:00,9.460,13.359,13.101,13.101
2006-03-12 13:20:00,9.500,13.524,12.698,12.698
2006-03-12 13:30:00,9.490,13.494,14.430,14.430
2006-03-12 13:40:00,9.510,13.590,12.480,12.480
2006-03-12 13:50:00,9.570,13.839,16.851,16.851
2006-03-12 14:00:00,9.520,13.629,12.865,12.865
2006-03-12 14:10:00,9.410,13.176,11.507,11.507
2006-03-12 14:20:00,9.260,12.564,12.873,12.873
2006-03-12 14:30:00,9.090,11.946,12.582,12.582
2006-03-12 14:40:00,9.140,12.099,11.952,11.952
2006-03-12 14:50:00,9.010,11.634,14.586,14.586
2006-03-12 15:00:00,8.630,10.203, 9.611,9.611
2006-03-12 15:10:00,8.200, 8.655, 7.559,7.559
2006-03-12 15:20:00,8.290, 8.928, 7.566,7.566
2006-03-12 15:30:00,8.310, 8.973,10.750,10.750
2006-03-12 15:40:00,8.520, 9.765, 8.282,8.282
2006-03-12 15:50:00,8.750,10.617, 9.878,9.878
2006-03-12 16:00:00,8.900,11.172, 9.697,9.697
2006-03-12 16:10:00,8.970,11.442,10.194,10.194
2006-03-12 16:20:00,9.140,12.069,11.815,11.815
2006-03-12 16:30:00,9.270,12.543,17.897,17.897
2006-03-12 16:40:00,9.360,12.864,15.147,15.147
2006-03-12 16:50:00,9.300,12.627,12.915,12.915
2006-03-12 17:00:00,9.150,12.078,12.555,12.555
2006-03-12 17:10:00,9.010,11.526, 8.911,8.911
2006-03-12 17:20:00,8.810,10.782,10.659,10.659
2006-03-12 17:30:00,8.410, 9.282,10.468,10.468
2006-03-12 17:40:00,7.860, 7.578, 7.078,7.078
2006-03-12 17:50:00,7.520, 6.576, 5.848,5.848
2006-03-12 18:00:00,7.590, 6.771, 4.444,4.444
2006-03-12 18:10:00,7.630, 6.897, 7.023,7.023
2006-03-12 18:20:00,7.810, 7.428,10.042,10.042
2006-03-12 18:30:00,8.010, 8.007, 8.221,8.221
2006-03-12 18:40:00,8.010, 8.007, 7.386,7.386
2006-03-12 18:50:00,7.850, 7.521, 7.656,7.656
2006-03-12 19:00:00,7.570, 6.705, 6.622,6.622
2006-03-12 19:10:00,7.370, 6.099, 6.555,6.555
2006-03-12 19:20:00,7.390, 6.159, 6.247,6.247
2006-03-12 19:30:00,7.550, 6.630, 6.265,6.265
2006-03-12 19:40:00,7.510, 6.513, 8.019,8.019
2006-03-12 19:50:00,7.230, 5.721, 5.599,5.599
2006-03-12 20:00:00,6.930, 5.061, 4.991,4.991
2006-03-12 20:10:00,6.610, 4.338, 4.368,4.368
2006-03-12 20:20:00,6.390, 3.870, 4.191,4.191
2006-03-12 20:30:00,6.430, 3.945, 3.420,3.420
2006-03-12 20:40:00,6.290, 3.636, 3.681,3.681
2006-03-12 20:50:00,5.770, 2.793, 2.540,2.540
2006-03-12 21:00:00,5.180, 1.881, 1.319,1.319
2006-03-12 21:10:00,4.670, 1.329, 0.918,0.918
2006-03-12 21:20:00,4.370, 0.999, 1.005,1.005
2006-03-12 21:30:00,4.230, 0.840, 0.000,0.000
2006-03-12 21:40:00,4.140, 0.756, 1.581,1.581
2006-03-12 21:50:00,4.290, 0.909, 1.698,1.698
2006-03-12 22:00:00,4.520, 1.155, 0.396,0.396
2006-03-12 22:10:00,4.510, 1.140, 0.518,0.518
2006-03-12 22:20:00,4.310, 0.930, 2.174,2.174
2006-03-12 22:30:00,4.140, 0.756, 0.931,0.931
2006-03-12 22:40:00,4.060, 0.690, 0.876,0.876
2006-03-12 22:50:00,3.920, 0.585, 0.505,0.505
2006-03-12 23:00:00,3.640, 0.381, 0.598,0.598
2006-03-12 23:10:00,3.260, 0.102, 0.000,0.000
2006-03-12 23:20:00,2.820, 0.000, 0.000,0.000
2006-03-12 23:30:00,2.600, 0.000, 0.000,0.000
2006-03-12 23:40:00,2.730, 0.000, 0.000,0.000
2006-03-12 23:50:00,3.170, 0.033, 0.084,0.084
2006-03-13 00:00:00,3.820, 0.513, 0.000,0.000
2006-03-13 00:10:00,5.600, 2.523, 2.285,2.285
2006-03-13 00:20:00,7.670, 6.945, 6.157,6.157
2006-03-13 00:30:00,7.990, 7.884, 8.567,8.567
2006-03-13 00:40:00,8.160, 8.403, 8.592,8.592
2006-03-13 00:50:00,8.260, 8.691,10.925,10.925
2006-03-13 01:00:00,8.130, 8.307, 9.801,9.801
2006-03-13 01:10:00,7.830, 7.437, 7.313,7.313
2006-03-13 01:20:00,7.620, 6.834, 4.233,4.233
2006-03-13 01:30:00,7.500, 6.465, 5.792,5.792
2006-03-13 01:40:00,7.250, 5.760, 4.525,4.525
2006-03-13 01:50:00,6.920, 5.022, 6.217,6.217
2006-03-13 02:00:00,6.810, 4.803, 4.545,4.545
2006-03-13 02:10:00,6.830, 4.845, 5.226,5.226
2006-03-13 02:20:00,6.740, 4.638, 4.583,4.583
2006-03-13 02:30:00,6.750, 4.671, 4.319,4.319
2006-03-13 02:40:00,6.860, 4.905, 2.834,2.834
2006-03-13 02:50:00,6.810, 4.803, 5.524,5.524
2006-03-13 03:00:00,6.730, 4.626, 4.527,4.527
2006-03-13 03:10:00,6.710, 4.587, 3.173,3.173
2006-03-13 03:20:00,6.820, 4.827, 4.343,4.343
2006-03-13 03:30:00,6.920, 5.043, 5.416,5.416
2006-03-13 03:40:00,7.000, 5.232, 5.005,5.005
2006-03-13 03:50:00,6.920, 5.046, 4.827,4.827
2006-03-13 04:00:00,6.730, 4.623, 4.227,4.227
2006-03-13 04:10:00,6.510, 4.149, 2.932,2.932
2006-03-13 04:20:00,6.340, 3.774, 2.876,2.876
2006-03-13 04:30:00,6.380, 3.876, 3.104,3.104
2006-03-13 04:40:00,6.530, 4.206, 3.964,3.964
2006-03-13 04:50:00,6.680, 4.539, 4.346,4.346
2006-03-13 05:00:00,6.840, 4.887, 4.437,4.437
2006-03-13 05:10:00,6.980, 5.211, 5.650,5.650
2006-03-13 05:20:00,7.150, 5.574, 4.862,4.862
2006-03-13 05:30:00,7.510, 6.582, 6.700,6.700
2006-03-13 05:40:00,7.740, 7.248, 6.084,6.084
2006-03-13 05:50:00,7.690, 7.095, 5.776,5.776
2006-03-13 06:00:00,8.160, 8.478, 7.599,7.599
2006-03-13 06:10:00,8.530, 9.780,10.481,10.481
2006-03-13 06:20:00,8.660,10.290,10.042,10.042
2006-03-13 06:30:00,8.730,10.542,10.463,10.463
2006-03-13 06:40:00,9.190,12.294,11.135,11.135
2006-03-13 06:50:00,9.870,15.096,12.938,12.938
2006-03-13 07:00:00,10.300,16.932,17.613,17.613
2006-03-13 07:10:00,10.670,18.483,23.200,23.200
2006-03-13 07:20:00,10.990,19.845,18.621,18.621
2006-03-13 07:30:00,11.490,21.912,21.306,21.306
2006-03-13 07:40:00,11.760,22.962,19.976,19.976
2006-03-13 07:50:00,12.010,23.934,26.417,26.417
2006-03-13 08:00:00,12.150,24.513,24.723,24.723
2006-03-13 08:10:00,12.420,25.524,25.690,25.690
2006-03-13 08:20:00,12.600,26.043,28.430,28.430
2006-03-13 08:30:00,12.650,26.202,26.190,26.190
2006-03-13 08:40:00,12.780,26.562,26.993,26.993
2006-03-13 08:50:00,12.800,26.622,27.659,27.659
2006-03-13 09:00:00,12.740,26.466,24.939,24.939
2006-03-13 09:10:00,12.930,27.006,27.315,27.315
2006-03-13 09:20:00,13.040,27.324,27.553,27.553
2006-03-13 09:30:00,12.940,27.027,28.937,28.937
2006-03-13 09:40:00,12.940,27.027,27.718,27.718
2006-03-13 09:50:00,13.140,27.624,26.366,26.366
2006-03-13 10:00:00,13.410,28.374,29.036,29.036
2006-03-13 10:10:00,13.670,28.695,27.693,27.693
2006-03-13 10:20:00,13.700,28.734,28.660,28.660
2006-03-13 10:30:00,13.690,28.731,29.120,29.120
2006-03-13 10:40:00,13.810,28.884,30.000,30.000
2006-03-13 10:50:00,14.010,29.121,29.989,29.989
2006-03-13 11:00:00,13.990,29.112,30.000,30.000
2006-03-13 11:10:00,13.860,28.947,27.741,27.741
2006-03-13 11:20:00,13.840,28.926,29.289,29.289
2006-03-13 11:30:00,13.860,28.947,30.000,30.000
2006-03-13 11:40:00,13.770,28.842,27.531,27.531
2006-03-13 11:50:00,13.480,28.479,29.248,29.248
2006-03-13 12:00:00,13.170,27.741,26.228,26.228
2006-03-13 12:10:00,13.020,27.330,27.298,27.298
2006-03-13 12:20:00,13.030,27.363,28.461,28.461
2006-03-13 12:30:00,13.050,27.423,26.054,26.054
2006-03-13 12:40:00,12.930,27.084,28.685,28.685
2006-03-13 12:50:00,12.770,26.637,27.419,27.419
2006-03-13 13:00:00,12.670,26.337,28.614,28.614
2006-03-13 13:10:00,12.480,25.803,26.522,26.522
2006-03-13 13:20:00,12.230,24.966,24.946,24.946
2006-03-13 13:30:00,12.030,24.222,25.043,25.043
2006-03-13 13:40:00,11.860,23.565,24.333,24.333
2006-03-13 13:50:00,11.430,21.888,20.588,20.588
2006-03-13 14:00:00,10.800,19.272,20.654,20.654
2006-03-13 14:10:00,10.130,16.437,19.264,19.264
2006-03-13 14:20:00,9.530,13.878,13.866,13.866
2006-03-13 14:30:00,8.800,10.983,10.946,10.946
2006-03-13 14:40:00,8.010, 8.202, 8.128,8.128
2006-03-13 14:50:00,7.520, 6.753, 5.282,5.282
2006-03-13 15:00:00,7.060, 5.484, 5.460,5.460
2006-03-13 15:10:00,6.720, 4.728, 3.318,3.318
2006-03-13 15:20:00,6.390, 4.002, 4.151,4.151
2006-03-13 15:30:00,5.980, 3.216, 2.161,2.161
2006-03-13 15:40:00,5.700, 2.766, 1.452,1.452
2006-03-13 15:50:00,5.570, 2.565, 2.632,2.632
2006-03-13 16:00:00,5.400, 2.280, 1.408,1.408
2006-03-13 16:10:00,5.130, 1.869, 0.507,0.507
2006-03-13 16:20:00,4.970, 1.695, 1.605,1.605
2006-03-13 16:30:00,5.210, 1.983, 1.091,1.091
2006-03-13 16:40:00,5.380, 2.253, 1.406,1.406
2006-03-13 16:50:00,5.400, 2.271, 2.554,2.554
2006-03-13 17:00:00,5.490, 2.412, 1.926,1.926
2006-03-13 17:10:00,5.700, 2.748, 0.803,0.803
2006-03-13 17:20:00,5.790, 2.892, 1.735,1.735
2006-03-13 17:30:00,5.850, 2.979, 2.416,2.416
2006-03-13 17:40:00,5.970, 3.168, 3.521,3.521
2006-03-13 17:50:00,6.060, 3.315, 3.185,3.185
2006-03-13 18:00:00,6.060, 3.315, 2.450,2.450
2006-03-13 18:10:00,6.160, 3.468, 2.894,2.894
2006-03-13 18:20:00,6.470, 4.119, 4.506,4.506
2006-03-13 18:30:00,6.800, 4.833, 5.255,5.255
2006-03-13 18:40:00,6.820, 4.881, 4.495,4.495
2006-03-13 18:50:00,6.760, 4.743, 3.917,3.917
2006-03-13 19:00:00,6.710, 4.632, 4.429,4.429
2006-03-13 19:10:00,6.930, 5.118, 3.870,3.870
2006-03-13 19:20:00,7.320, 6.009, 6.967,6.967
2006-03-13 19:30:00,7.470, 6.471, 5.036,5.036
2006-03-13 19:40:00,7.380, 6.189, 4.379,4.379
2006-03-13 19:50:00,7.530, 6.618, 2.945,2.945
2006-03-13 20:00:00,7.530, 6.633, 5.612,5.612
2006-03-13 20:10:00,8.110, 8.316, 8.122,8.122
2006-03-13 20:20:00,8.170, 8.505, 9.288,9.288
2006-03-13 20:30:00,7.950, 7.845, 8.539,8.539
2006-03-13 20:40:00,7.950, 7.857, 4.100,4.100
2006-03-13 20:50:00,8.050, 8.148, 7.320,7.320
2006-03-13 21:00:00,7.820, 7.485, 7.081,7.081
2006-03-13 21:10:00,7.600, 6.825, 6.334,6.334
2006-03-13 21:20:00,7.620, 6.879, 3.633,3.633
2006-03-13 21:30:00,7.860, 7.593, 7.602,7.602
2006-03-13 21:40:00,7.940, 7.827, 7.708,7.708
2006-03-13 21:50:00,7.910, 7.740, 6.620,6.620
2006-03-13 22:00:00,7.950, 7.845, 7.250,7.250
2006-03-13 22:10:00,8.030, 8.088, 6.049,6.049
2006-03-13 22:20:00,8.160, 8.493, 7.377,7.377
2006-03-13 22:30:00,8.020, 8.073, 8.592,8.592
2006-03-13 22:40:00,7.590, 6.816, 3.408,3.408
2006-03-13 22:50:00,7.330, 6.042, 4.791,4.791
2006-03-13 23:00:00,7.410, 6.273, 9.278,9.278
2006-03-13 23:10:00,7.310, 5.991, 5.603,5.603
2006-03-13 23:20:00,6.870, 4.980, 3.540,3.540
2006-03-13 23:30:00,6.590, 4.350, 4.733,4.733
2006-03-13 23:40:00,6.890, 5.013, 0.976,0.976
2006-03-13 23:50:00,7.050, 5.364, 3.562,3.562
2006-03-14 00:00:00,6.780, 4.785, 3.893,3.893
2006-03-14 00:10:00,6.560, 4.296, 4.419,4.419
2006-03-14 00:20:00,6.900, 5.055, 5.471,5.471
2006-03-14 00:30:00,7.370, 6.171, 4.691,4.691
2006-03-14 00:40:00,7.600, 6.879, 7.077,7.077
2006-03-14 00:50:00,7.550, 6.714, 7.471,7.471
2006-03-14 01:00:00,7.470, 6.474, 8.095,8.095
2006-03-14 01:10:00,7.270, 5.898, 6.250,6.250
2006-03-14 01:20:00,6.900, 5.070, 4.576,4.576
2006-03-14 01:30:00,6.770, 4.773, 5.323,5.323
2006-03-14 01:40:00,6.830, 4.911, 4.504,4.504
2006-03-14 01:50:00,6.860, 4.974, 3.611,3.611
2006-03-14 02:00:00,6.880, 5.016, 4.317,4.317
2006-03-14 02:10:00,6.800, 4.830, 4.826,4.826
2006-03-14 02:20:00,6.640, 4.482, 5.019,5.019
2006-03-14 02:30:00,6.620, 4.449, 5.046,5.046
2006-03-14 02:40:00,6.640, 4.482, 4.351,4.351
2006-03-14 02:50:00,6.550, 4.287, 4.892,4.892
2006-03-14 03:00:00,6.510, 4.191, 3.719,3.719
2006-03-14 03:10:00,6.630, 4.461, 1.059,1.059
2006-03-14 03:20:00,6.810, 4.851, 4.105,4.105
2006-03-14 03:30:00,6.850, 4.944, 0.957,0.957
2006-03-14 03:40:00,7.000, 5.286, 5.615,5.615
2006-03-14 03:50:00,7.230, 5.793, 5.378,5.378
2006-03-14 04:00:00,7.380, 6.222, 3.771,3.771
2006-03-14 04:10:00,7.120, 5.541, 3.967,3.967
2006-03-14 04:20:00,7.160, 5.637, 4.710,4.710
